"ID","AUTHOR","FILENAME","DATEEXECUTED","ORDEREXECUTED","EXECTYPE","MD5SUM","DESCRIPTION","COMMENTS","TAG","LIQUIBASE","CONTEXTS","LABELS","DEPLOYMENT_ID"
"init-1","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.36","1","EXECUTED","8:3415746961cd0dd97f04038a311c9e0d","createTable tableName=ems_backoffice_com","","","4.3.3","()","","0123734925"
"init-2","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.377","2","EXECUTED","8:16354468deb713761e62d94484eb6934","createTable tableName=ems_backoffice_pet","","","4.3.3","()","","0123734925"
"init-3","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.38","3","EXECUTED","8:8d74b5e15ec13f70508a6adc4dc54806","createTable tableName=ems_backoffice_sol","","","4.3.3","()","","0123734925"
"init-4","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.383","4","EXECUTED","8:ae180c7d578926066c37a420ba10b547","createTable tableName=ems_redir_missatge","","","4.3.3","()","","0123734925"
"init-5","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.387","5","EXECUTED","8:6d9582952ba60905ec9b0be7e0321fce","createTable tableName=ems_redir_peticio","","","4.3.3","()","","0123734925"
"init-6","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.391","6","EXECUTED","8:dfaeb37adbcb3c3d7ad1810f09753773","createTable tableName=ems_redir_solicitud","","","4.3.3","()","","0123734925"
"init-7","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.396","7","EXECUTED","8:191575f4ec72a73c0dba6139093e555a","createTable tableName=ems_servei","","","4.3.3","()","","0123734925"
"init-8","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.4","8","EXECUTED","8:f8ff478bf96fbf8197d6df01c36dd962","createTable tableName=ems_servei_ruta_desti","","","4.3.3","()","","0123734925"
"init-9","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.404","9","EXECUTED","8:833d1ecda856eb9fcf0d2228cf96bf94","createTable tableName=ems_usuari","","","4.3.3","()","","0123734925"
"init-10","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.409","10","EXECUTED","8:d09dac95f0c0c33790e907fe0fc5c658","createTable tableName=ems_acl_sid","","","4.3.3","()","","0123734925"
"init-11","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.413","11","EXECUTED","8:07824515ee83c5507ff14013e8e85dde","createTable tableName=ems_acl_class","","","4.3.3","()","","0123734925"
"init-12","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.417","12","EXECUTED","8:612adfe54682bb65eae1baa5187d5a3b","createTable tableName=ems_acl_object_identity","","","4.3.3","()","","0123734925"
"init-13","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.421","13","EXECUTED","8:15fa70201169df18e5dcef3c5bd5cafc","createTable tableName=ems_acl_entry","","","4.3.3","()","","0123734925"
"init-14","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.43","14","EXECUTED","8:b34bb783d15fd6bb08ab173b5901900f","createTable tableName=core_cache_certificados","","","4.3.3","()","","0123734925"
"init-15","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.436","15","EXECUTED","8:ac33174bae197b1aeabf34e66933f2a4","createTable tableName=core_clave_privada","","","4.3.3","()","","0123734925"
"init-15a","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.446","16","EXECUTED","8:76bd237927e563656b9742033c34bc90","sql","","","4.3.3","caib","","0123734925"
"init-16","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.451","17","EXECUTED","8:48c43a088ad453d2205d8cd7f8cdcdc9","createTable tableName=core_clave_publica","","","4.3.3","()","","0123734925"
"init-17","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.456","18","EXECUTED","8:f69891e9197d36cc52f9364c266f1993","createTable tableName=core_codigo_error","","","4.3.3","()","","0123734925"
"init-18","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.464","19","EXECUTED","8:4fe37d85662c6997b5bfcb81383bcfa0","createTable tableName=core_emisor_certificado","","","4.3.3","()","","0123734925"
"init-19","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.47","20","EXECUTED","8:fd6882b36ef772392b496c78fafbb9e2","createTable tableName=core_estado_peticion","","","4.3.3","()","","0123734925"
"init-20","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.476","21","EXECUTED","8:d9a8b6a55715d39e0e215e5a3fb629e4","createTable tableName=core_modulo","","","4.3.3","()","","0123734925"
"init-21","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.485","22","EXECUTED","8:a7ec649a97da51f194a14972655c47f6","createTable tableName=core_modulo_configuracion","","","4.3.3","()","","0123734925"
"init-22","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.49","23","EXECUTED","8:b1fd538923b9726b0d4e892555486bb5","createTable tableName=core_req_modulo_pdf","","","4.3.3","()","","0123734925"
"init-23","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.495","24","EXECUTED","8:4b3cd7402428df08b547844f3884e385","createTable tableName=core_req_modulo_pdf_cesionario","","","4.3.3","()","","0123734925"
"init-24","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.5","25","EXECUTED","8:983ccb660733c44a3a191bdf916e7319","createTable tableName=core_em_autorizacion_organismo","","","4.3.3","()","","0123734925"
"init-25","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.504","26","EXECUTED","8:04a817c6a257fa7fb5be202343c2f436","createTable tableName=core_organismo_cesionario","","","4.3.3","()","","0123734925"
"init-26","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.509","27","EXECUTED","8:4586f73302805735264c67e32664cbc3","createTable tableName=core_parametro_configuracion","","","4.3.3","()","","0123734925"
"init-27","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.514","28","EXECUTED","8:670cbfa8630e81f88a809eaa579e2e6d","createTable tableName=core_peticion_respuesta","","","4.3.3","()","","0123734925"
"init-28","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.522","29","EXECUTED","8:901d54ef6b5128feacd5e6f8e9d0d60c","createTable tableName=core_servicio","","","4.3.3","()","","0123734925"
"init-29","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.528","30","EXECUTED","8:5dd772bc59066f4162e3eac2643d4e66","createTable tableName=core_tipo_mensaje","","","4.3.3","()","","0123734925"
"init-30","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.534","31","EXECUTED","8:4927d66670628b0dc45d64787149e60a","createTable tableName=core_token_data","","","4.3.3","()","","0123734925"
"init-31","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.541","32","EXECUTED","8:7c6cab8dcc482606f25dcfcb618251f8","createTable tableName=core_transmision","","","4.3.3","()","","0123734925"
"init-32","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.547","33","EXECUTED","8:457c12142e8e0c3064fe86818bb4622d","createTable tableName=core_em_aplicacion","","","4.3.3","()","","0123734925"
"init-33","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.553","34","EXECUTED","8:95225f8ee205a5eb647ec33ca97327a5","createTable tableName=core_em_autorizacion_ca","","","4.3.3","()","","0123734925"
"init-34","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.558","35","EXECUTED","8:1725873062ac6f016d4d561816656bff","createTable tableName=core_em_autorizacion_cert","","","4.3.3","()","","0123734925"
"init-35","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.563","36","EXECUTED","8:d2bed6b08f5d97d4fbb151fe08de303b","createTable tableName=core_em_codigo_error_secun","","","4.3.3","()","","0123734925"
"init-36","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.569","37","EXECUTED","8:035c1e0f0e6b1b5d6b3c2eade3518a2b","createTable tableName=core_em_backoffice","","","4.3.3","()","","0123734925"
"init-37","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.574","38","EXECUTED","8:38caf9449b6a7e1255c8df303a391496","createTable tableName=core_em_secuencia_idtrans","","","4.3.3","()","","0123734925"
"init-38","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.579","39","EXECUTED","8:d4d3b35084662ef66741bd651c38c915","createTable tableName=core_req_secuencia_id_peticion","","","4.3.3","()","","0123734925"
"init-39","limit (generated)","db/changelog/initial_schema_table.yaml","2021-05-04T12:22:15.585","40","EXECUTED","8:2ac41672b55c4b13528e9e3dd66ef7f1","createTable tableName=core_req_cesionarios_servicios","","","4.3.3","()","","0123734925"
"init-constraint-1","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.591","41","EXECUTED","8:89109de506dad0ce37384d8913d4125c","addForeignKeyConstraint baseTableName=ems_backoffice_com, constraintName=ems_backcom_backpet_fk, referencedTableName=ems_backoffice_pet; addForeignKeyConstraint baseTableName=ems_backoffice_com, constraintName=ems_backcom_backsol_fk, referencedTableNam...","","","4.3.3","()","","0123734925"
"init-constraint-2","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.596","42","EXECUTED","8:4cf67c9f0558760a535d6d14ff6b52b5","addForeignKeyConstraint baseTableName=ems_backoffice_pet, constraintName=ems_backpet_backcom_fk, referencedTableName=ems_backoffice_com; addForeignKeyConstraint baseTableName=ems_backoffice_pet, constraintName=ems_backpet_scsppet_fk, referencedTableNam...","","","4.3.3","()","","0123734925"
"init-constraint-3","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.602","43","EXECUTED","8:f8df54604b8ca51fcda4dea636e006dd","addForeignKeyConstraint baseTableName=ems_backoffice_sol, constraintName=ems_backsol_backcom_fk, referencedTableName=ems_backoffice_com; addForeignKeyConstraint baseTableName=ems_backoffice_sol, constraintName=ems_backsol_backpet_fk, referencedTableNam...","","","4.3.3","()","","0123734925"
"init-constraint-4","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.607","44","EXECUTED","8:ffa205193319a3f765c7521074cd0fff","addForeignKeyConstraint baseTableName=ems_redir_missatge, constraintName=ems_redmsg_peticio_fk, referencedTableName=ems_redir_peticio","","","4.3.3","()","","0123734925"
"init-constraint-5","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.611","45","EXECUTED","8:db4e7b398ff3be7bbc2f03742bef6248","addForeignKeyConstraint baseTableName=ems_redir_solicitud, constraintName=ems_redsol_peticio_fk, referencedTableName=ems_redir_peticio","","","4.3.3","()","","0123734925"
"init-constraint-6","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.616","46","EXECUTED","8:1378886158f84413e7df38d5b272cf2e","addForeignKeyConstraint baseTableName=ems_servei_ruta_desti, constraintName=ems_serrutadesti_servei_fk, referencedTableName=ems_servei","","","4.3.3","()","","0123734925"
"init-constraint-7","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.625","47","EXECUTED","8:20bd5184157506adad37e06186a2a912","addUniqueConstraint constraintName=ems_acl_sid_uk, tableName=ems_acl_sid; addUniqueConstraint constraintName=ems_acl_class_uk, tableName=ems_acl_class; addUniqueConstraint constraintName=ems_acl_oid_uk, tableName=ems_acl_object_identity; addForeignKeyC...","","","4.3.3","()","","0123734925"
"init-constraint-8","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.63","48","EXECUTED","8:7e8812addd7f872ab5aef3ba369e444a","addForeignKeyConstraint baseTableName=core_clave_privada, constraintName=clave_privada_organismo, referencedTableName=core_organismo_cesionario","","","4.3.3","()","","0123734925"
"init-constraint-9","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.635","49","EXECUTED","8:22e927b8e00660931777f90d64e2e630","addForeignKeyConstraint baseTableName=core_modulo_configuracion, constraintName=mod_conf_modulo, referencedTableName=core_modulo; addForeignKeyConstraint baseTableName=core_modulo_configuracion, constraintName=mod_conf_servicio, referencedTableName=cor...","","","4.3.3","()","","0123734925"
"init-constraint-10","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.641","50","EXECUTED","8:962678f27ec22b514bb6ad81dc5192ff","addForeignKeyConstraint baseTableName=core_req_modulo_pdf_cesionario, constraintName=fk_modulo_mod_pdf, referencedTableName=core_modulo; addForeignKeyConstraint baseTableName=core_req_modulo_pdf_cesionario, constraintName=fk_servicio_mod_pdf, reference...","","","4.3.3","()","","0123734925"
"init-constraint-11","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.648","51","EXECUTED","8:882ad2ca02c467969866d745b8800b6e","addForeignKeyConstraint baseTableName=core_peticion_respuesta, constraintName=pet_resp_servicio, referencedTableName=core_servicio","","","4.3.3","()","","0123734925"
"init-constraint-12","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.653","52","EXECUTED","8:bba785899059549bdd772d90b22805aa","addForeignKeyConstraint baseTableName=core_servicio, constraintName=serv_emisor, referencedTableName=core_emisor_certificado; addForeignKeyConstraint baseTableName=core_servicio, constraintName=serv_clavecifrado, referencedTableName=core_clave_publica;...","","","4.3.3","()","","0123734925"
"init-constraint-13","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.659","53","EXECUTED","8:ffae2b82b395ce2161983d9cae3f1b30","addForeignKeyConstraint baseTableName=core_token_data, constraintName=token_peticion, referencedTableName=core_peticion_respuesta; addForeignKeyConstraint baseTableName=core_token_data, constraintName=token_tipo, referencedTableName=core_tipo_mensaje","","","4.3.3","()","","0123734925"
"init-constraint-14","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.664","54","EXECUTED","8:e5dbff76bc6642e0f0ed7578dcf2efa2","addForeignKeyConstraint baseTableName=core_transmision, constraintName=trans_peticion, referencedTableName=core_peticion_respuesta","","","4.3.3","()","","0123734925"
"init-constraint-15","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.67","55","EXECUTED","8:a722686a54557eaf889833b611192d46","addForeignKeyConstraint baseTableName=core_em_aplicacion, constraintName=apli_codca, referencedTableName=core_em_autorizacion_ca","","","4.3.3","()","","0123734925"
"init-constraint-16","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.676","56","EXECUTED","8:5703af9754c04ede3b669dcaa400b590","addForeignKeyConstraint baseTableName=core_em_autorizacion_cert, constraintName=aut_cert_servicio, referencedTableName=core_servicio; addForeignKeyConstraint baseTableName=core_em_autorizacion_cert, constraintName=aut_cert_organismo, referencedTableNam...","","","4.3.3","()","","0123734925"
"init-constraint-17","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.683","57","EXECUTED","8:dc4b3ee1f25f8c4ee9ad62367ecbc5c6","addForeignKeyConstraint baseTableName=core_em_codigo_error_secun, constraintName=codigosecundario_fk, referencedTableName=core_codigo_error","","","4.3.3","()","","0123734925"
"init-constraint-18","limit (generated)","db/changelog/initial_schema_constraint.yaml","2021-05-04T12:22:15.688","58","EXECUTED","8:2dd18ceebb98a05b10dc6737654a3fd1","addForeignKeyConstraint baseTableName=core_em_backoffice, constraintName=emisor_bo_servicio, referencedTableName=core_servicio","","","4.3.3","()","","0123734925"
"init-index-1","limit (generated)","db/changelog/initial_schema_index.yaml","2021-05-04T12:22:15.693","59","EXECUTED","8:4081b013ef51f0cbe21b04368cd00aa6","createIndex indexName=ems_servei_codi_i, tableName=ems_servei","","","4.3.3","()","","0123734925"
"init-index-2","limit (generated)","db/changelog/initial_schema_index.yaml","2021-05-04T12:22:15.699","60","EXECUTED","8:76d75f70b7e403551c6191bf229ee531","createIndex indexName=core_servicio_index_emisor, tableName=core_servicio","","","4.3.3","()","","0123734925"
"init-index-3","limit (generated)","db/changelog/initial_schema_index.yaml","2021-05-04T12:22:15.704","61","EXECUTED","8:756fc308d1fef11919f3e64777917054","createIndex indexName=core_transmision_index_idpet, tableName=core_transmision","","","4.3.3","()","","0123734925"
"init-index-4","limit (generated)","db/changelog/initial_schema_index.yaml","2021-05-04T12:22:15.71","62","EXECUTED","8:2c27ef02373fd1082b4940c400c58e0c","createIndex indexName=unique_serv_apl_org_baja, tableName=core_em_autorizacion_cert","","","4.3.3","()","","0123734925"
"init-index-5","limit (generated)","db/changelog/initial_schema_index.yaml","2021-05-04T12:22:15.716","63","EXECUTED","8:103ae582134023bcce5ee8fb38ef17d9","createIndex indexName=cesionarios_index_organismo, tableName=core_req_cesionarios_servicios","","","4.3.3","()","","0123734925"
"init-sequence-1","limit (generated)","db/changelog/initial_schema_sequence.yaml","2021-05-04T12:22:15.721","64","EXECUTED","8:299106987c22695cb9ca02e311e391dc","createSequence sequenceName=ems_hibernate_sequence","","","4.3.3","()","","0123734925"
"init-sequence-2","limit (generated)","db/changelog/initial_schema_sequence.yaml","2021-05-04T12:22:15.726","65","EXECUTED","8:1cea6259832ee59581b67c5175d54ff3","createSequence sequenceName=ems_acl_sid_seq","","","4.3.3","()","","0123734925"
"init-sequence-3","limit (generated)","db/changelog/initial_schema_sequence.yaml","2021-05-04T12:22:15.731","66","EXECUTED","8:2fe292079f98a9e5e70932f7898155b9","createSequence sequenceName=ems_acl_class_seq","","","4.3.3","()","","0123734925"
"init-sequence-4","limit (generated)","db/changelog/initial_schema_sequence.yaml","2021-05-04T12:22:15.736","67","EXECUTED","8:be25e674972931ecfbab74cd0da82331","createSequence sequenceName=ems_acl_oid_seq","","","4.3.3","()","","0123734925"
"init-sequence-5","limit (generated)","db/changelog/initial_schema_sequence.yaml","2021-05-04T12:22:15.742","68","EXECUTED","8:ba265749fb297cdaf18e126859998e61","createSequence sequenceName=ems_acl_entry_seq","","","4.3.3","()","","0123734925"
"init-sequence-6","limit (generated)","db/changelog/initial_schema_sequence.yaml","2021-05-04T12:22:15.747","69","EXECUTED","8:36d65e8506d46cd389abfebbf182189a","createSequence sequenceName=id_clave_privada_sequence","","","4.3.3","()","","0123734925"
"init-sequence-7","limit (generated)","db/changelog/initial_schema_sequence.yaml","2021-05-04T12:22:15.752","70","EXECUTED","8:a09b030a5eb8b628c1c434e571b0fee0","createSequence sequenceName=id_clave_publica_sequence","","","4.3.3","()","","0123734925"
"init-sequence-8","limit (generated)","db/changelog/initial_schema_sequence.yaml","2021-05-04T12:22:15.757","71","EXECUTED","8:05bbe86e7617252c2d0169288866c615","createSequence sequenceName=id_emisor_sequence","","","4.3.3","()","","0123734925"
"init-sequence-9","limit (generated)","db/changelog/initial_schema_sequence.yaml","2021-05-04T12:22:15.762","72","EXECUTED","8:5a9aaa06ed2db084944561b9e8e45d27","createSequence sequenceName=id_autorizacion_organismo_seq","","","4.3.3","()","","0123734925"
"init-sequence-10","limit (generated)","db/changelog/initial_schema_sequence.yaml","2021-05-04T12:22:15.768","73","EXECUTED","8:518fb2c034a5693c7548f232716c3b7d","createSequence sequenceName=id_organismo_cesionario_seq","","","4.3.3","()","","0123734925"
"init-sequence-11","limit (generated)","db/changelog/initial_schema_sequence.yaml","2021-05-04T12:22:15.774","74","EXECUTED","8:0546cfe2ae7ab4e7e3c379dfb9ea7f0b","createSequence sequenceName=id_servicio_sequence","","","4.3.3","()","","0123734925"
"init-sequence-12","limit (generated)","db/changelog/initial_schema_sequence.yaml","2021-05-04T12:22:15.779","75","EXECUTED","8:0b40c631f24bbaf0d6717ee163317233","createSequence sequenceName=id_aplicacion_sequence","","","4.3.3","()","","0123734925"
"init-sequence-13","limit (generated)","db/changelog/initial_schema_sequence.yaml","2021-05-04T12:22:15.784","76","EXECUTED","8:fe5970c7ea22f33730da2e0153d46c8f","createSequence sequenceName=id_autorizacion_ca_seq","","","4.3.3","()","","0123734925"
"init-sequence-14","limit (generated)","db/changelog/initial_schema_sequence.yaml","2021-05-04T12:22:15.79","77","EXECUTED","8:b58357627e8a45fae41e7237ef32da4b","createSequence sequenceName=id_autorizacion_certific_seq","","","4.3.3","()","","0123734925"
"init-sequence-15","limit (generated)","db/changelog/initial_schema_sequence.yaml","2021-05-04T12:22:15.795","78","EXECUTED","8:fe30f67abd817938074dc1c58f8fefc4","createSequence sequenceName=id_servicio_cesionario_seq","","","4.3.3","()","","0123734925"
"init-trigger-1","limit (generated)","db/changelog/initial_schema_trigger.yaml","2021-05-04T12:22:15.813","79","EXECUTED","8:1dc93840c785cd4387a88b04db51240d","sql; sql; sql; sql","","","4.3.3","()","","0123734925"
"lob-1","limit (generated)","db/changelog/initial_schema_lob.yaml","2021-05-04T12:22:15.819","80","EXECUTED","8:9477c5b83248c4ad8ff2b2e5b37f5dad","sql; sql; sql","","","4.3.3","caib","","0123734925"
"lob-2","limit (generated)","db/changelog/initial_schema_lob.yaml","2021-05-04T12:22:15.824","81","EXECUTED","8:adb00ed7ffa670e91b1c36a243a6cc0e","sql","","","4.3.3","caib","","0123734925"
"lob-3","limit (generated)","db/changelog/initial_schema_lob.yaml","2021-05-04T12:22:15.829","82","EXECUTED","8:5a6539752d447f309cf94e85a813d5e0","sql","","","4.3.3","caib","","0123734925"
"lob-4","limit (generated)","db/changelog/initial_schema_lob.yaml","2021-05-04T12:22:15.834","83","EXECUTED","8:a0180a9997e344825ef9843317784a14","sql","","","4.3.3","caib","","0123734925"
"lob-5","limit (generated)","db/changelog/initial_schema_lob.yaml","2021-05-04T12:22:15.839","84","EXECUTED","8:9757ac69327a690c022c018038753ede","sql","","","4.3.3","caib","","0123734925"
"lob-6","limit (generated)","db/changelog/initial_schema_lob.yaml","2021-05-04T12:22:15.844","85","EXECUTED","8:96de6148cbceb86a6beda3cbc7ddd8f9","sql","","","4.3.3","caib","","0123734925"
"lob-7","limit (generated)","db/changelog/initial_schema_lob.yaml","2021-05-04T12:22:15.849","86","EXECUTED","8:4f2c4cfd998576e0a4b9dce302bce7df","sql","","","4.3.3","caib","","0123734925"
"lob-8","limit (generated)","db/changelog/initial_schema_lob.yaml","2021-05-04T12:22:15.853","87","EXECUTED","8:8c2d99697afc331ab9f2701846dcda56","sql","","","4.3.3","caib","","0123734925"
"init-trigger-1","limit (generated)","db/changelog/initial_schema_grant.yaml","2021-05-04T12:22:15.864","88","EXECUTED","8:5dd8317b7d94bfd6b56854425e220b0c","sql","","","4.3.3","caib","","0123734925"
"init-data-scsp-1","limit","db/changelog/initial_data.yaml","2021-05-04T12:22:15.88","89","EXECUTED","8:fa2d524a28da186c3470da98e9b8a254","sqlFile; sql","","","4.3.3","()","","0123734925"
